name,type,headline,gender,created_time,vote,comment,content
老周斯图加特,people,究天人之际，通古今之变,-1,2018-04-21 22:23:52,8,2,中兴还没有退出市场喔。刚刚开过新闻发布会。他们董事长说”绝不放弃。并要以法律手段维护自己权益”
冬知,people,IT生态链,1,2018-04-21 22:14:24,0,0,运十
